,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
3098,prerank,regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239),0.3079037391951174,0.6792823037973955,0.8770806658130602,1.0,1.0,2/5,29.80%,EYA2;BCL2
3099,prerank,regulation of gene expression (GO:0010468),0.1856530660639071,0.6791042561984191,0.9179179179179179,1.0,1.0,31/54,58.10%,ESRRG;HMGA2;ZNF536;IGF2BP2;PPARGC1A;SH3GL2;NOS1AP;ZNF423;CALCR;RORA;WT1;TCF7L1;NOVA1;NCOA2;BNC2;ATXN1;CDK6;ZNF462;KAT6B;GCNT2;PRDM5;NR2C2;ZNF37A;TNRC6B;ZNF219;ZNF678;GCFC2;ETS1;FOXN3;HAND2;MAGED1
3100,prerank,negative regulation of sprouting angiogenesis (GO:1903671),0.3596140599977187,0.6778136132148179,0.9065693430656935,1.0,1.0,1/3,20.30%,SEMA6A
3101,prerank,organic substance transport (GO:0071702),-0.25025125628140704,-0.6776746570699518,0.8863636363636364,0.990040492602069,1.0,5/5,75.20%,ATP8A1;ABCD3;ABCA10;CHKA;ABCA5
3102,prerank,negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902254),0.40577743619647516,0.6775555759426491,0.9158576051779935,1.0,1.0,1/2,29.80%,BCL2
3103,prerank,protein targeting (GO:0006605),-0.2831325301204819,-0.6771740080881478,0.8917748917748918,0.989950548128845,1.0,4/4,71.90%,MFF;CHM;AP1M2;PARD3
3104,prerank,proteolysis (GO:0006508),0.22827313503551566,0.6769411946727161,0.8619201725997843,1.0,1.0,4/14,25.90%,MMP16;MMP17;LRP8;ADAMTS3
3105,prerank,negative regulation of cellular catabolic process (GO:0031330),0.40827959557042065,0.6766782465448039,0.9345335515548282,1.0,1.0,1/2,29.80%,BCL2
3106,prerank,protein heterooligomerization (GO:0051291),0.5135135135135136,0.6764713797464942,0.9693877551020408,1.0,1.0,1/1,48.70%,TMEM120B
3107,prerank,valine metabolic process (GO:0006573),-0.5075075075075075,-0.6762197387158685,0.9922630560928434,0.9905745904907955,1.0,1/1,49.40%,HIBCH
3108,prerank,regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),-0.2066532258064516,-0.6755474674197699,0.8843537414965986,0.9907063400840667,1.0,8/8,79.60%,PELI2;TLE1;OPTN;PPP5C;SLC44A2;WLS;PIDD1;RORA
3109,prerank,positive regulation of protein localization to cell periphery (GO:1904377),0.29393234114407374,0.675488316443579,0.9095354523227384,1.0,1.0,5/6,60.60%,WNK3;EGFR;EPB41;PTPN9;EPHA2
3110,prerank,dephosphorylation (GO:0016311),0.22717440843447273,0.6754288642572487,0.8569915254237288,1.0,1.0,2/14,10.10%,PTPRN2;PTPRD
3111,prerank,regulation of cytoplasmic translational elongation (GO:1900247),0.40981963927855725,0.6751404882923399,0.9208074534161491,1.0,1.0,2/2,59.10%,CPEB3;DPH6
3112,prerank,regulation of T cell proliferation (GO:0042129),-0.39979959919839675,-0.6747483067109443,0.9015544041450777,0.9912139427668333,1.0,2/2,60.20%,SLC7A1;DLG5
3113,prerank,organonitrogen compound catabolic process (GO:1901565),-0.3887775551102204,-0.6746287375652023,0.9234972677595629,0.9906593433707479,1.0,2/2,61.30%,PLA2G4A;NPEPPS
3114,prerank,regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881),-0.39078156312625245,-0.6743808099850481,0.9147869674185464,0.9881826533334649,1.0,2/2,61.10%,CAMK2D;CACNA1C
3115,prerank,cardiac muscle cell contraction (GO:0086003),-0.39078156312625245,-0.6743808099850481,0.9147869674185464,0.9881826533334649,1.0,2/2,61.10%,CAMK2D;CACNA1C
3116,prerank,regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0010880),-0.39078156312625245,-0.6743808099850481,0.9147869674185464,0.9881826533334649,1.0,2/2,61.10%,CAMK2D;CACNA1C
3117,prerank,regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882),-0.39078156312625245,-0.6743808099850481,0.9147869674185464,0.9881826533334649,1.0,2/2,61.10%,CAMK2D;CACNA1C
3118,prerank,embryonic digit morphogenesis (GO:0042733),0.36108324974924777,0.6737401914437634,0.9109195402298851,1.0,1.0,3/3,64.00%,GLI3;ECE1;TBX3
3119,prerank,cytosolic calcium ion transport (GO:0060401),-0.39078156312625245,-0.6733584084832559,0.9238845144356955,0.9889215668711682,1.0,2/2,61.10%,MICU1;CACNA1C
3120,prerank,pattern recognition receptor signaling pathway (GO:0002221),0.5035035035035035,0.6729096989966549,0.9940944881889764,1.0,1.0,1/1,49.70%,TLR5
3121,prerank,MyD88-dependent toll-like receptor signaling pathway (GO:0002755),0.5035035035035035,0.6729096989966549,0.9940944881889764,1.0,1.0,1/1,49.70%,TLR5
3122,prerank,positive regulation of toll-like receptor signaling pathway (GO:0034123),0.5035035035035035,0.6729096989966549,0.9940944881889764,1.0,1.0,1/1,49.70%,TLR5
3123,prerank,positive regulation of pattern recognition receptor signaling pathway (GO:0062208),0.5035035035035035,0.6729096989966549,0.9940944881889764,1.0,1.0,1/1,49.70%,TLR5
3124,prerank,positive regulation of interleukin-8 production (GO:0032757),0.5035035035035035,0.6729096989966549,0.9940944881889764,1.0,1.0,1/1,49.70%,TLR5
3125,prerank,establishment of protein localization to membrane (GO:0090150),-0.2831325301204819,-0.6718409135276749,0.8879668049792531,0.9900353611025521,1.0,4/4,71.90%,RAB3GAP2;CHM;EGFR;PARD3
3126,prerank,hemostasis (GO:0007599),0.5115115115115115,0.6715281630548694,0.9850746268656716,1.0,1.0,1/1,48.90%,FLI1
3127,prerank,bicellular tight junction assembly (GO:0070830),0.30916892776169247,0.6714063576861787,0.8915510718789408,1.0,1.0,2/5,28.30%,CLDN16;PARD3
3128,prerank,tight junction assembly (GO:0120192),0.30916892776169247,0.6714063576861787,0.8915510718789408,1.0,1.0,2/5,28.30%,CLDN16;PARD3
3129,prerank,regulation of protein secretion (GO:0050708),0.24436466610830795,0.6711804038710587,0.8671875,1.0,1.0,7/11,57.30%,CACNA1A;STXBP5;CD2AP;CACNA1C;PRKCA;FRMD4A;ENSA
3130,prerank,genitalia development (GO:0048806),0.36108324974924777,0.6710632523086102,0.9186046511627907,1.0,1.0,3/3,64.00%,WT1;CHD7;TBX3
3131,prerank,aspartate transmembrane transport (GO:0015810),-0.5005005005005005,-0.6704266427547836,1.0,0.9903508299420426,1.0,1/1,50.10%,SLC25A12
3132,prerank,C4-dicarboxylate transport (GO:0015740),-0.5005005005005005,-0.6704266427547836,1.0,0.9903508299420426,1.0,1/1,50.10%,SLC25A12
3133,prerank,negative regulation of transcription by RNA polymerase II (GO:0000122),0.18806423812359996,0.6702882929213939,0.921765295887663,1.0,1.0,29/42,65.80%,HMGA2;ZNF536;ZNF20;KCTD1;TENM2;GLI3;FOXP2;ETV5;ZNF248;BCL11A;WT1;ATXN1;NR6A1;MEIS2;CPEB3;TBL1X;PRDM5;NR2C2;MXI1;ZNF219;ZNF25;ZNF529;TRPS1;MTA3;NFIX;HDAC5;TBX3;GATAD2B;FOXP1
3134,prerank,forelimb morphogenesis (GO:0035136),-0.39078156312625245,-0.6693382990225942,0.91,0.9902922265858529,1.0,2/2,61.10%,TBX3;CACNA1C
3135,prerank,embryonic forelimb morphogenesis (GO:0035115),-0.39078156312625245,-0.6693382990225942,0.91,0.9902922265858529,1.0,2/2,61.10%,TBX3;CACNA1C
3136,prerank,positive regulation of intracellular transport (GO:0032388),0.4077985075559322,0.6685944733167053,0.9112903225806451,1.0,1.0,1/2,33.50%,PGAP1
3137,prerank,response to organophosphorus (GO:0046683),-0.38777555110220435,-0.6685245541785774,0.93646408839779,0.9903560171991694,1.0,2/2,61.40%,VGF;RFC3
3138,prerank,limb morphogenesis (GO:0035108),0.36108324974924777,0.6680393725712531,0.9005763688760807,1.0,1.0,3/3,64.00%,GLI3;FBXW4;TBX3
3139,prerank,endothelial cell proliferation (GO:0001935),0.3534429767729953,0.6676273490134306,0.9125188536953243,1.0,1.0,1/3,20.50%,BMPER
3140,prerank,positive regulation of lymphocyte proliferation (GO:0050671),0.40109786426212685,0.6668208451538421,0.925686591276252,1.0,1.0,1/2,29.80%,BCL2
3141,prerank,negative regulation of cellular process (GO:0048523),0.195006633920066,0.6658240821261967,0.8915906788247214,1.0,1.0,24/27,75.50%,WNK2;SLIT2;BRINP1;MAGI2;ADGRB1;WT1;BCL2;CDK6;DLG5;CAPRIN2;PRAME;ROR2;DDAH1;WFDC1;ETS1;KAT2B;PTEN;TNS2;CDK10;CD200;ITGB1BP1;TESC;CXCL1;CRLF3
3142,prerank,regulation of cell adhesion mediated by integrin (GO:0033628),0.2867203219315895,0.6648934952651131,0.8786764705882353,1.0,1.0,6/6,71.50%,ACER2;PTK2;EPHA2;FOXC2;ITGB1BP1;TESC
3143,prerank,positive regulation of signal transduction (GO:0009967),0.20834323284202128,0.6642863594909542,0.8842975206611571,1.0,1.0,9/20,44.30%,SASH1;KANK1;LMO3;ADAMTS3;SMOC2;EVC;DLG5;IRS1;PRKCA
3144,prerank,positive regulation of lipid storage (GO:0010884),-0.3957915831663326,-0.6639158619336772,0.9098143236074271,0.9937509002674125,1.0,2/2,60.60%,SREBF2;OSBPL11
3145,prerank,nucleotide-excision repair (GO:0006289),0.27016060976618334,0.6635279466397098,0.8960573476702509,1.0,1.0,1/7,6.00%,POLE
3146,prerank,regulation of canonical Wnt signaling pathway (GO:0060828),0.2026868672536204,0.6623069029738596,0.8791878172588833,1.0,1.0,13/24,51.80%,WNK2;MCC;GLI3;KANK1;CDK14;ZNRF3;TBL1X;CAPRIN2;GPC3;ADGRA2;EGFR;BICC1;WLS
3147,prerank,regulation of androgen receptor signaling pathway (GO:0060765),-0.3259779338014042,-0.6622765942950232,0.9018987341772152,0.9941615729155985,1.0,3/3,67.60%,PIAS2;FOXP1;NCOA2
3148,prerank,positive regulation of hydrolase activity (GO:0051345),0.26180338091659383,0.6620476331733428,0.8997668997668997,1.0,1.0,4/8,45.00%,RGS7;DOCK10;SGSM3;WRN
3149,prerank,regulation of biomineral tissue development (GO:0070167),0.40696820860750593,0.6598614071452836,0.9369817578772802,1.0,1.0,1/2,38.00%,DDR2
3150,prerank,negative regulation of translation (GO:0017148),0.30094369288911804,0.659162850162541,0.9083870967741936,1.0,1.0,4/5,61.80%,IGF2BP2;CPEB3;SAMD4A;ILF3
3151,prerank,positive regulation of cell-matrix adhesion (GO:0001954),0.3973368373934991,0.6585087418560219,0.9461172741679873,1.0,1.0,1/2,35.00%,CDK6
3152,prerank,long-term memory (GO:0007616),0.404809619238477,0.6581289068092401,0.9189627228525121,1.0,1.0,2/2,59.60%,CPEB3;KAT2A
3153,prerank,lipid transport (GO:0006869),0.2601567239988618,0.6577052506570743,0.8658959537572254,1.0,1.0,5/8,51.20%,ABCA5;PITPNC1;NCOA2;CHKA;ABCA10
3154,prerank,regulation of systemic arterial blood pressure by hormone (GO:0001990),-0.5055055055055055,-0.6573340082637426,0.9885057471264368,0.9949798174067292,1.0,1/1,49.60%,ECE1
3155,prerank,regulation of systemic arterial blood pressure by endothelin (GO:0003100),-0.5055055055055055,-0.6573340082637426,0.9885057471264368,0.9949798174067292,1.0,1/1,49.60%,ECE1
3156,prerank,ear development (GO:0043583),-0.5055055055055055,-0.6573340082637426,0.9885057471264368,0.9949798174067292,1.0,1/1,49.60%,ECE1
3157,prerank,epithelial cell differentiation (GO:0030855),-0.27811244979919675,-0.6572281038609765,0.876984126984127,0.9943705902779243,1.0,4/4,72.40%,CES1;BASP1;PTER;WT1
3158,prerank,postreplication repair (GO:0006301),-0.38777555110220435,-0.6554814108674928,0.9345549738219895,0.993865226379903,1.0,2/2,61.40%,RFC1;RFC3
3159,prerank,error-free translesion synthesis (GO:0070987),-0.38777555110220435,-0.6554814108674928,0.9345549738219895,0.993865226379903,1.0,2/2,61.40%,RFC1;RFC3
3160,prerank,mitochondrial membrane organization (GO:0007006),0.39754485159027225,0.6547301037826591,0.9382911392405063,1.0,1.0,1/2,29.80%,BCL2
3161,prerank,positive regulation of transferase activity (GO:0051347),0.2235814027445433,0.6538473530217701,0.8823529411764706,1.0,1.0,12/13,75.00%,ALK;DDR2;RFC3;IGF1R;FLT4;EGFR;ROR2;EPHA2;FGFR1;CD200;NVL;NEK7
3162,prerank,positive regulation of B cell activation (GO:0050871),0.39688177587606405,0.6530669638511633,0.9524564183835182,1.0,1.0,1/2,29.80%,BCL2
3163,prerank,chromatin organization (GO:0006325),0.2274113290188513,0.6502739357520986,0.8945615982241953,1.0,1.0,2/12,16.30%,HMGA2;MECOM
3164,prerank,positive regulation of cellular metabolic process (GO:0031325),-0.1975806451612903,-0.6498784887253285,0.9375,0.9956415278311533,1.0,8/8,80.50%,INSR;ACACA;ATAD1;TBC1D5;ACACB;ECE1;INPP5F;MAGI2
3165,prerank,regulation of insulin secretion (GO:0050796),0.24784687692972346,0.6493663037407144,0.896,1.0,1.0,1/9,3.50%,CACNA1A
3166,prerank,epithelium development (GO:0060429),0.34300828092136193,0.6488877297521174,0.9217638691322901,1.0,1.0,2/3,52.50%,WT1;PTER
3167,prerank,regulation of macromolecule metabolic process (GO:0060255),0.23085579075594165,0.6484535859629587,0.8802197802197802,1.0,1.0,6/11,48.80%,IGF2BP2;NOVA1;CDK6;ZNF462;TBC1D16;PRDM5
3168,prerank,positive regulation of osteoblast differentiation (GO:0045669),0.28886158615952867,0.6478615490003155,0.9031847133757962,1.0,1.0,1/5,10.20%,FBN2
3169,prerank,positive regulation of extracellular matrix organization (GO:1903055),-0.37975951903807614,-0.6476859867411843,0.9396325459317585,0.995974772075485,1.0,2/2,62.20%,EMILIN1;DDR2
3170,prerank,replication fork processing (GO:0031297),-0.2710843373493976,-0.6469218172666428,0.9325396825396826,0.9956230218192729,1.0,4/4,73.10%,NUCKS1;ZRANB3;WRN;EME2
3171,prerank,activation of GTPase activity (GO:0090630),0.2585372923748064,0.6459839876289691,0.8895417156286721,1.0,1.0,4/8,43.30%,TIAM1;GRTP1;SGSM3;TBC1D16
3172,prerank,regulation of NIK/NF-kappaB signaling (GO:1901222),0.3488713107286586,0.6453544979702361,0.9229691876750701,1.0,1.0,2/3,46.40%,SASH1;EGFR
3173,prerank,regulation of DNA metabolic process (GO:0051052),-0.24924623115577893,-0.6451560160010988,0.933649289099526,0.9956867889484764,1.0,5/5,75.30%,NUCKS1;SMARCAD1;SMG6;PARG;TOM1L1
3174,prerank,regulation of ubiquitin protein ligase activity (GO:1904666),0.31329908096004533,0.6451510882790984,0.9163346613545816,1.0,1.0,2/4,39.90%,USP44;CDC14B
3175,prerank,negative regulation of Wnt signaling pathway (GO:0030178),0.25636138002882936,0.6448024358965473,0.9085714285714286,1.0,1.0,2/8,18.20%,MCC;GLI3
3176,prerank,negative regulation of canonical Wnt signaling pathway (GO:0090090),0.25636138002882936,0.6448024358965473,0.9085714285714286,1.0,1.0,2/8,18.20%,MCC;GLI3
3177,prerank,response to endoplasmic reticulum stress (GO:0034976),0.3847057361275113,0.6445041890515903,0.941747572815534,1.0,1.0,1/2,29.80%,BCL2
3178,prerank,leukotriene metabolic process (GO:0006691),0.39378778434355244,0.6437643654900879,0.9414634146341463,1.0,1.0,1/2,28.00%,DPEP1
3179,prerank,regulation of cellular component organization (GO:0051128),0.2549414039457244,0.6419091145590488,0.9198167239404352,1.0,1.0,2/8,21.20%,RIT2;HIP1
3180,prerank,positive regulation of MAP kinase activity (GO:0043406),0.29563368513513144,0.6413093857804546,0.926860025220681,1.0,1.0,3/5,46.40%,SASH1;IL34;EGFR
3181,prerank,cellular response to chemokine (GO:1990869),0.33923947535052007,0.6408492590929491,0.943884892086331,1.0,1.0,1/3,22.10%,STK39
3182,prerank,positive regulation of myeloid leukocyte differentiation (GO:0002763),0.33797955608385705,0.6407526391394617,0.9322766570605188,1.0,1.0,2/3,44.30%,IL34;PRKCA
3183,prerank,substrate-dependent cell migration (GO:0006929),-0.3787575150300601,-0.6400672096252538,0.9511568123393316,0.9971660664263273,1.0,2/2,62.30%,ITGB1BP1;CD2AP
3184,prerank,monovalent inorganic cation homeostasis (GO:0055067),0.34272584286572116,0.6388707461598756,0.9251798561151079,1.0,1.0,2/3,45.80%,SCNN1B;ATP6V0A4
3185,prerank,regulation of fibroblast growth factor receptor signaling pathway (GO:0040036),0.38912847070054446,0.6386743874388346,0.9494097807757167,1.0,1.0,1/2,29.50%,SMOC2
3186,prerank,positive regulation of binding (GO:0051099),0.2738281513365343,0.6382204629044578,0.9200492004920049,1.0,1.0,4/6,52.80%,TIAM1;CAPRIN2;EPB41;USP33
3187,prerank,positive regulation of protein binding (GO:0032092),0.2738281513365343,0.6382204629044578,0.9200492004920049,1.0,1.0,4/6,52.80%,TIAM1;CAPRIN2;EPB41;USP33
3188,prerank,regulation of focal adhesion assembly (GO:0051893),-0.2084592145015106,-0.6373040980980638,0.9444444444444444,0.9975973139594722,1.0,7/7,79.40%,MAP4K4;BCAS3;ITGB1BP1;EFNA5;PTEN;PTK2;LIMCH1
3189,prerank,regulation of intrinsic apoptotic signaling pathway (GO:2001242),0.3827016728690336,0.6365773907838052,0.9654036243822076,1.0,1.0,1/2,29.80%,BCL2
3190,prerank,negative regulation of signaling (GO:0023057),-0.3687374749498998,-0.6362981077507484,0.9616368286445013,0.9973395546822286,1.0,2/2,63.30%,OPTN;UBASH3B
3191,prerank,regulation of inflammatory response (GO:0050727),-0.20644511581067473,-0.635378540575598,0.9503105590062112,0.9970608745808067,1.0,7/7,79.60%,NLRP1;MGLL;CD200;FOXP1;ETS1;DNASE1;RORA
3192,prerank,cyclic-nucleotide-mediated signaling (GO:0019935),0.3887172523389544,0.6351576754860392,0.9489953632148377,1.0,1.0,1/2,31.10%,CAP2
3193,prerank,cAMP-mediated signaling (GO:0019933),0.3887172523389544,0.6351576754860392,0.9489953632148377,1.0,1.0,1/2,31.10%,CAP2
3194,prerank,negative regulation of protein binding (GO:0032091),0.2862732597516167,0.6349515670077801,0.9098984771573604,1.0,1.0,1/5,11.20%,MAP2
3195,prerank,calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules (GO:0016338),0.34102767668927103,0.634778512544469,0.930298719772404,1.0,1.0,1/3,18.70%,CLDN16
3196,prerank,positive regulation of biosynthetic process (GO:0009891),-0.26798065371984625,-0.63377780066812,0.928030303030303,0.9970294475973203,1.0,3/4,25.90%,SUCO;ZBTB20;CREB3L1
3197,prerank,cellular response to interferon-gamma (GO:0071346),-0.36472945891783565,-0.6319530158557926,0.9713541666666666,0.9963332147891012,1.0,2/2,63.70%,CAMK2D;MID1
3198,prerank,interferon-gamma-mediated signaling pathway (GO:0060333),-0.36472945891783565,-0.6319530158557926,0.9713541666666666,0.9963332147891012,1.0,2/2,63.70%,CAMK2D;MID1
3199,prerank,regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083),0.3869036367542506,0.6316463935061993,0.9652448657187994,1.0,1.0,1/2,29.20%,CDK14
3200,prerank,defense response to Gram-negative bacterium (GO:0050829),0.33801404212637914,0.630738726161818,0.9601139601139601,1.0,1.0,3/3,66.30%,ADGRB1;BPI;OPTN
3201,prerank,negative regulation of growth (GO:0045926),0.2652225112958992,0.6284769185339989,0.9202988792029888,1.0,1.0,4/6,54.20%,SLIT2;WT1;CAPRIN2;WFDC1
3202,prerank,regulation of myeloid leukocyte differentiation (GO:0002761),-0.3687374749498998,-0.6284487500221789,0.9766233766233766,0.9969745799882581,1.0,2/2,63.30%,FOXP1;UBASH3B
3203,prerank,microtubule polymerization (GO:0046785),0.3340020060180541,0.6281796916215581,0.9269340974212035,1.0,1.0,3/3,66.70%,TRPV4;FGF13;CCDC57
3204,prerank,mRNA transport (GO:0051028),-0.20241691842900303,-0.6278064113553236,0.958041958041958,0.9965446258735323,1.0,7/7,80.00%,THOC2;NUP58;UPF2;SMG6;SRSF1;NUP93;KIF5C
3205,prerank,regulation of anoikis (GO:2000209),0.3360616865847906,0.6276611013415258,0.9457142857142857,1.0,1.0,2/3,47.10%,BCL2;PTK2
3206,prerank,negative regulation of anoikis (GO:2000811),0.3360616865847906,0.6276611013415258,0.9457142857142857,1.0,1.0,2/3,47.10%,BCL2;PTK2
3207,prerank,DNA replication (GO:0006260),0.2463998304704844,0.6270958158810441,0.9141176470588235,1.0,1.0,1/8,6.00%,POLE
3208,prerank,response to cAMP (GO:0051591),0.38056435302993885,0.6263867009890779,0.9662379421221865,1.0,1.0,1/2,27.80%,WT1
3209,prerank,positive regulation of receptor internalization (GO:0002092),0.30950408061985524,0.6258637503733746,0.9322493224932249,1.0,1.0,1/4,19.70%,MAGI2
3210,prerank,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.17803003365372855,0.624563965197226,0.9366197183098591,1.0,1.0,33/40,74.30%,NRG1;HMGA2;IGF2BP2;KCTD1;ZNF423;MECOM;GLI3;FOXP2;WT1;ATXN1;CPEB3;ZC3H8;KAT6B;PRAME;PRDM5;SCMH1;SAMD4A;ZNF219;GCFC2;FOXN3;MTA3;RBFOX2;ZHX3;ILF3;HDAC5;TBX3;FOXP1;BTAF1;RCOR3;PLCB1;POU2F1;TFDP2;CREB3L1
